275.34833749196326,383.2174350621552,0
296.4848141840116,398.2230039946114,0
247.59856611544762,392.3088869975345,0
294.57421641806235,371.76358597821326,0
278.63958354718335,329.472359768274,0
235.36420792505052,336.53680401083966,0
285.6398382257118,351.54741948401,0
270.08203236733465,337.77888152118044,0
241.59553032713214,355.17567661378564,0
303.815699471288,351.976731235486,0
299.50724304232443,334.7162154404297,0
269.9735672599957,352.35212215836293,0
270.32699781169583,347.75925769605124,0
277.73495299592275,345.2666700389496,0
304.51862469707777,337.8348303129214,0
275.54485141543086,355.4892015142632,0
225.05750017910805,352.63197842509317,0
301.7116487124354,320.4726427835457,0
286.14630696359745,323.84317301171586,0
290.529093484259,252.91706892415772,0
321.29659603624526,267.51976558339845,0
307.3864820566134,277.1315215707436,0
323.6079212929226,352.0001938488783,0
311.60624655661746,286.724892002947,0
335.0712278157478,315.1542500312878,0
276.13582810082755,354.34034406973547,0
293.0975845503109,305.52852540251297,0
335.1325972499456,342.69989704284376,0
289.790092132639,302.80166583634957,0
361.45780721863576,309.1346335736959,0
302.334964567253,288.4470360312128,0
345.14598414609213,281.1636339056726,0
315.1804433751486,307.63314377881596,0
323.25084678124614,264.4656573583634,0
296.6013690370717,325.0339319732816,0
316.3065093522641,313.7739592484193,0
330.54539999914516,284.5821447921138,0
353.7624077572026,306.42079467160215,0
338.97263472375283,265.65495614681265,0
362.0633438726412,287.28790059230283,0
339.5643758262387,275.1689989594262,0
356.8778131487655,279.16825323240096,0
382.2844029802349,296.50924924172364,0
337.6626353016797,246.31407752416254,0
361.1526297296641,289.70244583782267,0
351.0784622799155,265.0797556254206,0
331.30772447727736,308.6272061891825,0
353.6569591666818,305.2103391995357,0
377.74806831507783,283.22484158181965,0
392.3212149806548,277.21551999650654,0
363.9462369934852,294.9414911111789,0
365.2314625726963,266.83132329988575,0
415.3806593905326,266.02457916511787,0
402.6826050936249,216.16673149341426,0
357.26216084718294,250.2042534801931,0
408.0725273804107,223.14875090208596,0
419.81442316573674,195.64746450575058,0
388.89993609826513,210.28594576666194,0
421.0124781227929,230.414515341989,0
414.0469925642805,278.98530335735745,0
423.0624941736312,236.76772123042946,0
400.63161467124075,207.98563022605185,0
415.86288336164165,208.85273840787812,0
403.4807434731827,204.87830570738436,0
424.59668678877625,189.27978488724,0
396.0491225054065,190.32258671614431,0
416.50985395704294,179.73609276337731,0
440.0302012393535,169.0814226294305,0
449.5392884008732,161.31301191009373,0
398.64591360519796,158.39673684301715,0
427.6054976244296,198.02535764929348,0
404.64372992195325,192.58899895480135,0
450.60088485394385,185.09562178063499,0
442.02655020553294,161.89706160160904,0
489.70547007906515,196.4059822047247,0
476.28408967920296,192.35465838388126,0
441.65669551700483,167.66364989204396,0
463.40262569175326,144.34042227087116,0
459.40022641407984,166.6804574332907,0
491.8760030442345,177.00185372351615,0
449.49477488790535,126.82697328686908,0
488.22564996204056,132.53741336546375,0
483.8134345097207,180.73915850351943,0
510.86548852476255,112.40450896629466,0
473.0804547726552,118.02200062008637,0
497.7538443722095,198.2016951270822,0
504.32879430717327,160.87636900152273,0
479.00230876804403,131.56370896610923,0
492.11501757841205,172.04684641952537,0
482.42921915660975,161.0134000567562,0
511.95995799781474,131.3658257221441,0
487.78089023532647,137.5918048649704,0
501.63347050492047,140.20943727200887,0
479.56076374078475,121.76155833932961,0
486.70771966021675,117.96050778404674,0
514.2866235205305,139.95037862414074,0
494.65053672934636,98.91425341510399,0
517.3149122783411,77.75665297845893,0
534.1176916698107,133.98670364668664,0
480.5951014566735,125.05256615449059,0
456.51358148731777,96.25308028188545,0
472.7911261367902,161.97437807711032,0
418.4519652957159,145.4738420361382,0
431.7489899295658,125.02243956908711,0
451.44890722155515,178.8572181751485,0
530.0849750952,154.60073681943294,0
422.91443649994244,158.38958392723572,0
435.1922183169921,146.3169415911816,0
427.4943229523444,177.63088563668776,0
430.08778220857926,160.17209771842454,0
438.9836986030139,188.809570257183,0
438.8302929010897,213.56813527426783,0
439.24472017760365,220.34041960405017,0
389.0251219834746,201.46657369888493,0
417.25067437989117,267.7398736590515,0
365.3761987851261,236.1988920069889,0
418.0987365399267,198.86746667510204,0
370.8725678311063,236.03900426497296,0
443.7244537497893,222.9363606572893,0
380.5695956777695,217.29884926664613,0
389.4002102919537,216.81923121294636,0
395.1045415721943,238.3781198596639,0
396.73257694438564,253.93401035950558,0
348.72683661866904,225.0117186672431,0
372.1013152637416,234.1013097031488,0
353.2439617101097,237.0253504306708,0
344.38532658808737,247.5793070653552,0
342.2319620402945,259.0780820966394,0
365.0750945147129,261.03431167480517,0
309.1570692734622,273.93404808664104,0
353.5304483458085,273.9528086879069,0
346.25934180837027,283.84646748307205,0
358.77332622182973,240.33516733124827,0
383.41376386587757,312.73667321346016,0
362.4583601217525,233.3479798226574,0
341.341879204007,300.55702293989214,0
342.0785125663306,294.1078522296248,0
313.5568500669277,330.20523855689646,0
326.80434900819705,307.27869013371424,0
261.04446057818626,283.4263534053724,0
319.38045680933124,289.7257725292018,0
287.5922522383173,265.33410864508,0
303.68144496485075,325.5908863570461,0
335.0973390094464,322.70781540578827,0
282.2746553213054,336.34840903645494,0
280.3129382340035,319.25978860779185,0
296.359070350061,299.8328422877124,0
285.3669604149568,377.0185603764741,0
294.3477992373097,391.63879937956403,0
266.62816136375363,390.93635975006043,0
292.9390066021735,368.9907472561231,0
289.04433440634125,382.40570386491555,0
239.0358924795251,396.6847018989607,0
283.42415097756464,311.40270887438027,0
308.3680738893535,385.99567434807335,0
312.84622701655314,353.8476852106693,0
303.3734688556249,416.7244012778327,0
